Tipo Entrega,Segmento,Cidade,Estado,Postal Code,Regiao,Categoria,Sub-Categoria,Venda,Quantidade,Desconto,Lucro,Codigo_Estado,Latitude,Longitude,Resultado
Especial,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,251.64,3,0.2,88.07,FL,30.3321838,-81.655651,Lucro
Premium,Home Office,Jacksonville,Florida,32216,South,Tecnologia,Accessórios,255.97,4,0.2,32.0,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Papel,68.74,9,0.7,-48.12,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,2.82,2,0.2,0.99,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Papel,1.17,1,0.7,-0.86,FL,30.3321838,-81.655651,Prejuízo
Padrão,Home Office,Jacksonville,Florida,32216,South,Tecnologia,Tablets,821.3,4,0.5,-16.43,FL,30.3321838,-81.655651,Prejuízo
Padrão,Home Office,Jacksonville,Florida,32216,South,Tecnologia,Tablets,22638.48,6,0.5,-1811.08,FL,30.3321838,-81.655651,Prejuízo
Padrão,Home Office,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,21.38,4,0.2,7.48,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,8.02,3,0.2,1.0,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Móveis,Móveis,30.77,2,0.2,8.08,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Material de Escritório,Pastas,18.94,3,0.2,5.92,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Móveis,Móveis,122.35,3,0.2,15.29,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Papel,12.83,2,0.7,-8.98,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Etiquetas,4.61,2,0.2,1.67,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,5.08,1,0.2,1.65,FL,30.3321838,-81.655651,Lucro
Econômica,Consumidor,Jacksonville,Florida,32216,South,Tecnologia,Accessórios,47.99,1,0.2,7.2,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Pen Drive,113.57,2,0.2,-21.29,FL,30.3321838,-81.655651,Prejuízo
Premium,Consumidor,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,823.96,5,0.2,51.5,FL,30.3321838,-81.655651,Lucro
Premium,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,15.98,2,0.2,5.0,FL,30.3321838,-81.655651,Lucro
Econômica,Consumidor,Jacksonville,Florida,32216,South,Móveis,Móveis,91.03,3,0.2,-2.28,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Pen Drive,1347.52,8,0.2,84.22,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,47.62,3,0.2,3.57,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,23.48,5,0.2,8.22,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Etiquetas,3.0,1,0.2,1.05,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Papel,57.58,3,0.7,-44.15,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,31.1,6,0.2,10.89,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Móveis,Móveis,30.19,3,0.2,8.3,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,43.6,5,0.2,4.36,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,4.77,2,0.2,0.42,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Papel,10.38,2,0.7,-7.61,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Papel,13.39,8,0.7,-9.82,FL,30.3321838,-81.655651,Prejuízo
Especial,Corporate,Jacksonville,Florida,32216,South,Móveis,Cadeiras,207.98,2,0.2,-28.6,FL,30.3321838,-81.655651,Prejuízo
Especial,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,36.11,2,0.2,12.64,FL,30.3321838,-81.655651,Lucro
Especial,Corporate,Jacksonville,Florida,32216,South,Móveis,Móveis,35.57,2,0.2,5.78,FL,30.3321838,-81.655651,Lucro
Especial,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,88.77,2,0.2,31.07,FL,30.3321838,-81.655651,Lucro
Econômica,Corporate,Jacksonville,Florida,32216,South,Tecnologia,Accessórios,717.12,9,0.2,152.39,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Pen Drive,1801.63,6,0.2,-337.81,FL,30.3321838,-81.655651,Prejuízo
Econômica,Corporate,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,23.98,3,0.2,-5.69,FL,30.3321838,-81.655651,Prejuízo
Econômica,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Etiquetas,6.26,3,0.2,2.04,FL,30.3321838,-81.655651,Lucro
Econômica,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Impressora,20.81,3,0.2,1.82,FL,30.3321838,-81.655651,Lucro
Econômica,Corporate,Jacksonville,Florida,32216,South,Móveis,Cadeiras,218.35,3,0.2,-19.11,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,79.96,5,0.2,27.99,FL,30.3321838,-81.655651,Lucro
Econômica,Corporate,Jacksonville,Florida,32216,South,Móveis,Móveis,12.32,5,0.2,1.85,FL,30.3321838,-81.655651,Lucro
Econômica,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Papel,4.42,3,0.7,-3.09,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,10.37,2,0.2,3.63,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Papel,1.36,1,0.7,-0.91,FL,30.3321838,-81.655651,Prejuízo
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,62.02,2,0.2,22.48,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Móveis,Mesas,721.88,6,0.45,-420.0,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,73.57,4,0.2,-16.55,FL,30.3321838,-81.655651,Prejuízo
Padrão,Corporate,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,13.58,1,0.2,1.36,FL,30.3321838,-81.655651,Lucro
Padrão,Corporate,Jacksonville,Florida,32216,South,Móveis,Cadeiras,64.78,1,0.2,-12.15,FL,30.3321838,-81.655651,Prejuízo
Padrão,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Suprimentos Gerais,3.33,2,0.2,0.42,FL,30.3321838,-81.655651,Lucro
Padrão,Consumidor,Jacksonville,Florida,32216,South,Móveis,Mesas,933.26,4,0.45,-458.15,FL,30.3321838,-81.655651,Prejuízo
Padrão,Consumidor,Jacksonville,Florida,32216,South,Móveis,Cadeiras,2803.92,5,0.2,0.0,FL,30.3321838,-81.655651,Lucro Zero
Premium,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Pen Drive,4.77,2,0.2,-0.77,FL,30.3321838,-81.655651,Prejuízo
Premium,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,6.67,1,0.2,2.5,FL,30.3321838,-81.655651,Lucro
Premium,Consumidor,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,4.45,2,0.2,1.11,FL,30.3321838,-81.655651,Lucro
Premium,Consumidor,Jacksonville,Florida,32216,South,Móveis,Móveis,43.94,4,0.2,6.04,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Tecnologia,Accessórios,191.98,3,0.2,38.4,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,499.17,4,0.2,31.2,FL,30.3321838,-81.655651,Lucro
Econômica,Consumidor,Jacksonville,Florida,32216,South,Móveis,Cadernos,155.46,4,0.2,-7.77,FL,30.3321838,-81.655651,Prejuízo
Padrão,Home Office,Jacksonville,Florida,32216,South,Material de Escritório,Grampeador,16.26,2,0.2,1.22,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Tecnologia,Smartphones,219.18,2,0.2,19.18,FL,30.3321838,-81.655651,Lucro
Padrão,Home Office,Jacksonville,Florida,32216,South,Material de Escritório,Canetas,91.06,6,0.2,31.87,FL,30.3321838,-81.655651,Lucro
Econômica,Consumidor,Columbus,Indiana,47201,Central,Móveis,Móveis,2.91,1,0.0,1.37,IN,39.2014405,-85.9213796,Lucro
Padrão,Home Office,Columbus,Indiana,47201,Central,Material de Escritório,Impressora,209.3,2,0.0,56.51,IN,39.2014405,-85.9213796,Lucro
Especial,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Impressora,61.44,3,0.0,16.59,IN,39.2014405,-85.9213796,Lucro
Especial,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,38.9,5,0.0,17.5,IN,39.2014405,-85.9213796,Lucro
Especial,Consumidor,Columbus,Indiana,47201,Central,Tecnologia,Accessórios,99.39,3,0.0,40.75,IN,39.2014405,-85.9213796,Lucro
Especial,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,34.02,3,0.0,16.67,IN,39.2014405,-85.9213796,Lucro
Especial,Home Office,Columbus,Indiana,47201,Central,Material de Escritório,Grampeador,40.88,7,0.0,10.63,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Envelopes,70.08,6,0.0,35.04,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Móveis,Móveis,121.3,2,0.0,25.47,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Tecnologia,Smartphones,1454.49,9,0.0,378.17,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Envelopes,180.96,2,0.0,81.43,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Papel,914.97,3,0.0,411.74,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Tecnologia,Smartphones,587.97,3,0.0,158.75,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Pen Drive,530.34,2,0.0,95.46,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,14.94,3,0.0,7.32,IN,39.2014405,-85.9213796,Lucro
Padrão,Home Office,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,28.16,4,0.0,13.24,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Grampeador,33.4,5,0.0,12.36,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,9.08,2,0.0,4.09,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,314.55,3,0.0,150.98,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Papel,4.91,1,0.0,2.31,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Tecnologia,Accessórios,199.96,4,0.0,16.0,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Móveis,Cadeiras,1516.2,7,0.0,394.21,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,63.77,7,0.0,28.7,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Tecnologia,Smartphones,50.97,3,0.0,13.25,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,96.08,2,0.0,46.12,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Papel,43.41,1,0.0,19.97,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Móveis,Móveis,6.24,3,0.0,2.62,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Impressora,465.16,2,0.0,120.94,IN,39.2014405,-85.9213796,Lucro
Padrão,Consumidor,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,7.98,1,0.0,3.99,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,158.28,6,0.0,72.81,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Papel,497.94,3,0.0,224.07,IN,39.2014405,-85.9213796,Lucro
Padrão,Home Office,Columbus,Indiana,47201,Central,Material de Escritório,Pen Drive,24.56,2,0.0,6.88,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Tecnologia,Accessórios,1.98,2,0.0,0.89,IN,39.2014405,-85.9213796,Lucro
Padrão,Corporate,Columbus,Indiana,47201,Central,Material de Escritório,Canetas,75.88,2,0.0,35.66,IN,39.2014405,-85.9213796,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Material de Escritório,Grampeador,59.52,3,0.0,15.48,NY,42.9320202,-76.5672029,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Material de Escritório,Pen Drive,161.94,3,0.0,9.72,NY,42.9320202,-76.5672029,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Material de Escritório,Grampeador,263.88,6,0.0,71.25,NY,42.9320202,-76.5672029,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Material de Escritório,Grampeador,30.48,3,0.0,7.92,NY,42.9320202,-76.5672029,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Material de Escritório,Grampeador,9.84,3,0.0,2.85,NY,42.9320202,-76.5672029,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Tecnologia,Smartphones,35.12,4,0.0,9.13,NY,42.9320202,-76.5672029,Lucro
Econômica,Corporate,Auburn,New York,13021,East,Material de Escritório,Canetas,46.96,8,0.0,22.54,NY,42.9320202,-76.5672029,Lucro
Padrão,Corporate,Auburn,New York,13021,East,Móveis,Móveis,520.05,5,0.0,72.81,NY,42.9320202,-76.5672029,Lucro
Padrão,Corporate,Auburn,New York,13021,East,Material de Escritório,Grampeador,17.97,3,0.0,5.21,NY,42.9320202,-76.5672029,Lucro
Econômica,Consumidor,Auburn,New York,13021,East,Material de Escritório,Pastas,29.61,9,0.0,13.32,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Grampeador,9.26,2,0.0,3.06,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Pen Drive,105.98,2,0.0,4.24,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Pastas,1.24,1,0.0,0.58,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Etiquetas,20.7,2,0.0,9.94,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Canetas,28.9,5,0.0,14.16,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Envelopes,27.18,1,0.0,12.77,NY,42.9320202,-76.5672029,Lucro
Padrão,Consumidor,Auburn,New York,13021,East,Material de Escritório,Papel,15.53,3,0.2,5.82,NY,42.9320202,-76.5672029,Lucro
Padrão,Corporate,Norman,Oklahoma,73071,Central,Tecnologia,Accessórios,63.88,4,0.0,24.91,OK,35.2225717,-97.4394816,Lucro
Premium,Consumidor,Norman,Oklahoma,73071,Central,Tecnologia,Accessórios,1287.45,5,0.0,244.62,OK,35.2225717,-97.4394816,Lucro
Padrão,Consumidor,Concord,California,94521,West,Móveis,Cadeiras,129.57,2,0.2,-24.29,CA,37.9737812,-122.0290705,Prejuízo
Padrão,Consumidor,Concord,California,94521,West,Móveis,Móveis,43.31,1,0.0,4.33,CA,37.9737812,-122.0290705,Lucro
Econômica,Consumidor,Concord,California,94521,West,Móveis,Cadernos,239.67,2,0.15,14.1,CA,37.9737812,-122.0290705,Lucro
Padrão,Home Office,Concord,California,94521,West,Móveis,Mesas,99.59,1,0.2,2.49,CA,37.9737812,-122.0290705,Lucro
Padrão,Home Office,Concord,California,94521,West,Tecnologia,Accessórios,399.96,4,0.0,139.99,CA,37.9737812,-122.0290705,Lucro
Econômica,Corporate,Concord,California,94521,West,Material de Escritório,Grampeador,3.52,2,0.0,1.69,CA,37.9737812,-122.0290705,Lucro
Econômica,Corporate,Concord,California,94521,West,Tecnologia,Smartphones,1626.19,9,0.2,121.96,CA,37.9737812,-122.0290705,Lucro
Premium,Consumidor,Concord,California,94521,West,Material de Escritório,Papel,61.12,5,0.2,22.16,CA,37.9737812,-122.0290705,Lucro
Padrão,Home Office,Park Ridge,Illinois,60068,Central,Móveis,Móveis,254.74,7,0.6,-312.06,IL,42.0108752,-87.8330297,Prejuízo
Padrão,Consumidor,Park Ridge,Illinois,60068,Central,Material de Escritório,Canetas,143.86,9,0.2,48.55,IL,42.0108752,-87.8330297,Lucro
Padrão,Home Office,Park Ridge,Illinois,60068,Central,Tecnologia,Smartphones,286.4,1,0.2,25.06,IL,42.0108752,-87.8330297,Lucro
Padrão,Corporate,Amarillo,Texas,79109,Central,Móveis,Cadernos,205.33,2,0.32,-36.24,TX,35.2072185,-101.8338246,Prejuízo
Premium,Consumidor,Amarillo,Texas,79109,Central,Tecnologia,Accessórios,263.88,3,0.2,42.88,TX,35.2072185,-101.8338246,Lucro
Premium,Consumidor,Amarillo,Texas,79109,Central,Móveis,Cadeiras,2453.43,5,0.3,-350.49,TX,35.2072185,-101.8338246,Prejuízo
Premium,Consumidor,Amarillo,Texas,79109,Central,Tecnologia,Accessórios,79.51,3,0.2,20.87,TX,35.2072185,-101.8338246,Lucro
Premium,Consumidor,Amarillo,Texas,79109,Central,Material de Escritório,Canetas,28.35,1,0.2,9.57,TX,35.2072185,-101.8338246,Lucro
Econômica,Corporate,Amarillo,Texas,79109,Central,Material de Escritório,Canetas,19.65,2,0.2,6.63,TX,35.2072185,-101.8338246,Lucro
Padrão,Consumidor,Amarillo,Texas,79109,Central,Tecnologia,Smartphones,307.17,4,0.2,30.72,TX,35.2072185,-101.8338246,Lucro
Padrão,Consumidor,Amarillo,Texas,79109,Central,Móveis,Móveis,23.08,3,0.6,-10.96,TX,35.2072185,-101.8338246,Prejuízo
Padrão,Consumidor,Amarillo,Texas,79109,Central,Material de Escritório,Canetas,25.92,5,0.2,9.07,TX,35.2072185,-101.8338246,Lucro
Padrão,Consumidor,Amarillo,Texas,79109,Central,Móveis,Cadeiras,366.74,4,0.3,-110.02,TX,35.2072185,-101.8338246,Prejuízo
Padrão,Corporate,Lindenhurst,New York,11757,East,Material de Escritório,Canetas,55.48,1,0.0,26.63,NY,40.6867667,-73.3734547,Lucro
Padrão,Corporate,Los Angeles,California,90008,West,Tecnologia,Smartphones,95.76,6,0.2,7.18,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90008,West,Tecnologia,Smartphones,374.38,3,0.2,46.8,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90008,West,Material de Escritório,Grampeador,19.46,7,0.0,5.06,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Papel,16.52,5,0.2,5.58,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90008,West,Móveis,Móveis,25.11,3,0.0,6.53,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90008,West,Tecnologia,Smartphones,88.75,3,0.2,11.09,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90008,West,Tecnologia,Smartphones,1212.85,7,0.2,106.12,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90008,West,Tecnologia,Accessórios,89.97,3,0.0,37.79,CA,34.0536909,-118.242766,Lucro
Padrão,Home Office,Los Angeles,California,90008,West,Móveis,Móveis,42.6,3,0.0,16.61,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90008,West,Móveis,Cadernos,290.67,2,0.15,27.36,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90008,West,Tecnologia,Smartphones,201.58,2,0.2,20.16,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90008,West,Tecnologia,Smartphones,83.98,2,0.2,31.49,CA,34.0536909,-118.242766,Lucro
Econômica,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Canetas,18.97,1,0.0,9.11,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Impressora,106.96,2,0.0,31.02,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Etiquetas,21.56,7,0.0,10.35,CA,34.0536909,-118.242766,Lucro
Especial,Corporate,Los Angeles,California,90008,West,Móveis,Móveis,136.92,4,0.0,41.08,CA,34.0536909,-118.242766,Lucro
Padrão,Corporate,Los Angeles,California,90008,West,Tecnologia,Accessórios,99.39,3,0.0,40.75,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Canetas,37.44,6,0.0,16.85,CA,34.0536909,-118.242766,Lucro
Padrão,Consumidor,Los Angeles,California,90008,West,Móveis,Cadeiras,225.3,2,0.2,22.53,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Grampeador,6.63,3,0.0,1.79,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Canetas,12.96,2,0.0,6.22,CA,34.0536909,-118.242766,Lucro
Especial,Consumidor,Los Angeles,California,90008,West,Material de Escritório,Canetas,32.4,5,0.0,15.55,CA,34.0536909,-118.242766,Lucro
